wikidpr_id,href,a
5403631742b53eac2f8ef7b1,http://agrapuskeswan.blogspot.com/,Puskeswan
5403631742b53eac2f8ef7b1,http://wikidpr.org/news/ruu-karantina---rapat-komisi-4-dengan-dirjen-perkebunan-dirjen-holtikultura-kepala-bbpopt-dan-kepala-badan-karantina-pertanian,sumber
5403631742b53eac2f8ef7b1,http://wikidpr.org/rangkuman/reklamasi-teluk-benoa---audiensi-komisi-4-dengan-paguyuban-desa-adat-bali,sumber
5403631742b53eac2f8ef7b1,http://wikidpr.org/news/kementerian-lingkungan-hidup-dan-kehutanan---rapat-kerja-komisi-4-dengan-menteri-lhk,sumber
5403631742b53eac2f8ef75c,http://bengkuluekspress.com/bk-putuskan-4-anggota-dpr-melanggar-kode-etik/,sumber
5403631742b53eac2f8ef75c,http://www.hukumonline.com/klinik/detail/lt509fb7e13bd25/mengenai-asas-lex-specialis-derogat-legi-generalis,lex specialis
5403631742b53eac2f8ef75c,https://id.wikipedia.org/wiki/Repatriasi,repatriasi
5403631742b53eac2f8ef75c,http://wikidpr.org/rangkuman/penyerahan-dim-dan-pembentukan-panja-ruu-pengampunan-pajak---rapat-pleno-komisi-11-dengan-menteri-keuangan-dan-kemenkumham,sumber
5403631742b53eac2f8ef75c,http://wikidpr.org/rangkuman/ruu-pengampunan-pajak-rapat-kerja-komisi-11-dengan-menteri-keuangan-bambang-permadi-soemantri-brodjonegoro,sumber
5403631742b53eac2f8ef75c,http://wikidpr.org/rangkuman/sarana-multi-infrastruktur-penjamin-infrastruktur-indonesia---rapat-kerja-komisi-11-dengan-menteri-keuangan-smi-dan-pii,sumber
5403631742b53eac2f8ef75b,http://suaramerdeka.chttp://wikidpr.org/index.php/read/cetak/20http://wikidpr.org/10/12876/Lagi-KPK-Periksa-Anggota-Komisi-IV-,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/rangkuman/pengambilan-keputusan-tingkat-1-ruu-perlindungan-dan-pemberdayaan-nelayan-pembudidaya-ikan-serta-petambak-garam-rapat-pleno-komisi-4-dengan-menkp-kemenkumham-dan-kemenkeu,sumber
5403631742b53eac2f8ef75b,http://www.perumperindo.co.id/,Perum Perindo
5403631742b53eac2f8ef75b,http://bumn.go.id/perikanannusantara/halamhttp://wikidpr.org/tentang-perusahaan.html,Perinus
5403631742b53eac2f8ef75b,https://id.wikipedia.org/wiki/Tanggung_jawab_sosial_perusahaan,CSR BUMN
5403631742b53eac2f8ef75b,http://wikidpr.org/news/ruu-perlindungan-nelayan---rapat-komisi-4-dengan-sekolah-tinggi-perikanan-perum-perindo-dan-pt-perikanan-nusantara,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/news/ruu-perlindungan-nelayan---rapat-komisi-4-dengan-pakar-pakar-perikanan,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/anggota/5403631742b53eac2f8ef75b,I Made Urip
5403631742b53eac2f8ef75b,http://wikidpr.org/ruu/ruu-perubahan-atas-uu-no-5-tahun-1990-tentang-konservasi-sumber-daya-alam-hayati-dan-ekosistemnya,RUU Konservasi SDA Hayati dan Ekosistemnya
5403631742b53eac2f8ef75b,http://wikidpr.org/ruu/ruu-perubahan-atas-uu-no-12-tahun-1992-tentang-sistem-budidaya-tanaman,RUU Sistem Budidaya Tanaman
5403631742b53eac2f8ef75b,https://id.wikipedia.org/wiki/Reklamasi_daratan,reklamasi
5403631742b53eac2f8ef75b,http://widiarto.lecture.ub.ac.id/20http://wikidpr.org/naskah-akademik/,naskah akademik
5403631742b53eac2f8ef75b,http://widiarto.lecture.ub.ac.id/20http://wikidpr.org/naskah-akademik/,naskah akademik
5403631742b53eac2f8ef75b,http://wikidpr.org/rangkuman/konsepsi-ruu-konservasi-sda-hayati-dan-ekosistemnya-serta-ruu-sistem-budidaya-tanaman-rapat-dengar-pendapat-komisi-4-dengan-badan-keahlian-dpr-ri-,sumber
5403631742b53eac2f8ef75b,https://thestoryofwardana.wordpress.com/tag/dwell-time/,dwelling time
5403631742b53eac2f8ef75b,http://wikidpr.org/news/ruu-karantina---rapat-komisi-4-dengan-kepala-bkipm-dirjen-ksdae-dan-dirjen-pphp,sumber
5403631742b53eac2f8ef75b,https://id.wikipedia.org/wiki/Penyakit_Mulut_dan_Kuku,PMK
5403631742b53eac2f8ef75b,http://wikidpr.org/news/ruu-karantina---rapat-komisi-4-dengan-dirjen-perkebunan-dirjen-holtikultura-kepala-bbpopt-dan-kepala-badan-karantina-pertanian,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/rangkuman/evaluasi-kinerja---rapat-dengar-pendapat-komisi-4-dengan-dirjen-pengendalian-perubahan-iklim-dan-dirjen-penegakan-hukum-kemenlhk,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/rangkuman/reklamasi-teluk-jakarta---rapat-dengar-komisi-4-dengan-eselon-1-kemenlhk-dan-kemenkp,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/rangkuman/audiensi-komisi-4-dengan-thl-tbpp,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/news/rapbn-tahun-2016-kementerian-lingkungan-hidup-dan-kehutanan---rapat-kerja-komisi-4-dengan-menteri-lhk,sumber
5403631742b53eac2f8ef75b,http://www.djpt.kkp.go.id/index.php/arsip/c/1379/PERATURAN-MENTERI-KELAUTAN-DAN-PERIKANAN-REPUBLIK-INDONESIA-NOMOR-2PERMEN-KP2015/?category_id=18,PerMen No.2
5403631742b53eac2f8ef75b,http://wikidpr.org/news/rencana-strategis-kementerian-kelautan-dan-perikanan---rapat-kerja-komisi-4-dengan-menteri-kelautan-perikanan,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/news/kementerian-lingkungan-hidup-dan-kehutanan---rapat-kerja-komisi-4-dengan-menteri-lhk,sumber
5403631742b53eac2f8ef75b,http://wikidpr.org/news/persetujuan-komisi-4-untuk-anggaran-kementrian-lingkungan-hidup-dan-kehutanan,sumber
5403631742b53eac2f8ef802,http://wikidpr.org/rangkuman/rkp-dan-rka-kl-2017---rapat-kerja-komisi-10-dengan-kementerian-pendidikan-dan-kebudayaan,sumber
5403631742b53eac2f8ef802,"http://www.rmol.co/read/.../Resmi,-Menpora-Luncurkan-Program-1000-Lapangan-Desa-",Program 1000 Lapangan Desa
5403631742b53eac2f8ef802,https://id.wikipedia.org/wiki/Opini_Badan_Pemeriksa_Keuangan,WTP
5403631742b53eac2f8ef802,http://wikidpr.org/rangkuman/evaluasi-kinerja-realisasi-apbn-2016-dan-hasil-pemeriksaan-bpk-rapat-kerja-komisi-10-dengan-menpora,sumber
5403631742b53eac2f8ef802,http://wikidpr.org/rangkuman/evaluasi-kinerja-dan-kepariwisataan-indonesia---raker-komisi-10-dengan-menteri-pariwisata,sumber
5403631742b53eac2f8ef802,http://wikidpr.org/news/pelaksanaan-apbn-2015-rapat-dengar-pendapat-komisi-10-dengan-kepala-perpustakaan-nasional,sumber
5403631742b53eac2f8ef802,http://wikidpr.org/news/rapbn-p-2015-migas---rapat-kerja-badan-anggaran-dan-pemerintah,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/news/serikat-pekerja-pln-menolak-privatisasi-listrik-nasional-audiensi-komisi-9-dengan-serikat-pekerja-pln,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/news/ruu-bumn---rapat-dengar-pendapat-komisi-6-dengan-deputi-perundang-undangan-dan-deputi-bidang-anggaran-dan-pengawasan-setjen-dpr-ri,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/rangkuman/badan-cyber-nasional---rapat-dengar-pendapat-komisi-6-dengan-direktur-utama-pt-telekomunikasi-indonesia-,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/rangkuman/rapbn-2017-rapat-dengar-pendapat-komisi-6-dengan-badan-pengusahaan-kawasan-sabang-bpks-,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/rangkuman/aset-bumn---rapat-dengar-pendapat-komisi-6-dengan-dirut-pt-hin-dan-kemenbumn,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/rangkuman/evaluasi-kinerja-kemenkop-ukm---raker-komisi-6-dengan-menkop-ukm-dan-dekopin,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/news/rute-baru-pembelian-pesawat-dan-kinerja-garuda-indonesia-rdp-komisi-6-dengan-dirut-garuda-indonesia-dan-deputi-kementerian-bumn,sumber
5403631742b53eac2f8ef75d,http://wikidpr.org/news/kinerja-pt-pupuk-indonesia---rapat-komisi-6-dengan-kemenbumn-dan-pt-pupuk-indonesia-holding-company,sumber
5403631742b53eac2f8ef75d,http://www.slideshare.net/mohamadbastomy/analisis-leverage-18446212,kondisi leverage
5403631742b53eac2f8ef75d,http://wikidpr.org/news/perhutani---rapat-komisi-6-dengan-perum-perhutani,sumber
599e904fe69790d218000007,http://wikidpr.org/anggota/5403631742b53eac2f8ef842,I Putu Sudiartana
599e904fe69790d218000007,http://wikidpr.org/anggota/5403631742b53eac2f8ef842,I Putu Sudiartana
5403631742b53eac2f8ef75a,http://www.republika.co.id/berita/nasional/hukhttp://wikidpr.org/http://wikidpr.org/lu16fz-kpk-periksa-i-wayan-koster-terkait-korupsi-di-kemendiknas,sumber
5403631742b53eac2f8ef75a,http://www.tempo.co/read/news/20http://wikidpr.org/03/078509821/Kasus-Korupsi-PON-Riau-Wayan-Koster-Diperiksa-KPK,sumber
5403631742b53eac2f8ef75a,http://nasional.kompas.com/read/20http://wikidpr.org/02/11142451/Wayan.Koster.Kembali.Diperiksa.KPK,sumber
5403631742b53eac2f8ef75a,http://www.merdeka.com/peristiwa/wayan-koster-diperiksa-kpk-dalam-kasus-akil-mochtar.html,sumber
5403631742b53eac2f8ef75a,http://nasional.kompas.com/read/20http://wikidpr.org/11/12250341/megawati-tunjuk-i-wayan-koster-jadi-calon-gubernur-bali,sumber
5403631742b53eac2f8ef75a,http://www.wayankoster.org/index.php/2013-11-29-17-07-43,sumber
5403631742b53eac2f8ef75a,http://wikidpr.org/rangkuman/panja-dan-implementasi-uu-perfilman---rapat-dengar-pendapat-komisi-10-dengan-aprofi,sumber
5403631742b53eac2f8ef75a,http://news.metrotvnews.com/read/20http://wikidpr.org/30/284907/wayan-koster-anggap-uu-md3-tidak-adil,sumber
5403631742b53eac2f8ef75a,http://inilahbali.com/20http://wikidpr.org/07/uu-desa-berpeluang-kuatkan-desa-adat-di-bali/,sumber
5403631742b53eac2f8ef75a,http://inilahbali.com/20http://wikidpr.org/07/uu-desa-berpeluang-kuatkan-desa-adat-di-bali/),) 
5403631742b53eac2f8ef75a,http://www.hukumonline.com/pusatdata/detail/13662/node/538/undangundang-nomor-20-tahun-2003,UU No. 20 Tahun 2003 Pasal 51
5403631742b53eac2f8ef75a,http://wikidpr.org/rangkuman/evaluasi-secara-nasional-dan-desentralisasi-pendidikan--kom10-raker-dengan-mendikbud-tentang-kebijakan-moratorium-ujian-nasional,sumber
5403631742b53eac2f8ef75a,http://wikidpr.org/rangkuman/panja-perfilman---rapat-dengar-pendapat-dengan-ppfn,sumber
5403631742b53eac2f8ef75a,http://wikidpr.org/news/pembahasan-pagu-anggaran-sementara-kemenristekdikti-tahun-2016--raker-komisi-10-dengan-menristekdikti,sumber
5403631742b53eac2f8ef75a,http://www.kemdiknas.go.id/kemdikbud/tag/BOPTN,BOPTN
5403631742b53eac2f8ef75a,https://id.wikipedia.org/wiki/Seleksi_Nasional_Masuk_Perguruan_Tinggi_Negeri,SNMPTN
5403631742b53eac2f8ef75a,https://id.wikipedia.org/wiki/Seleksi_Bersama_Masuk_Perguruan_Tinggi_Negeri,SBMPTN
5403631742b53eac2f8ef75a,http://wikidpr.org/news/penurunan-pagu-anggaran-kemenristekdikti-tahun-2016-rapat-kerja-komisi-10-dengan-menristekdikti,sumber
5403631742b53eac2f8ef75a,http://nasional.inilah.com/read/detail/2135258/kabinet-ramping-indah-tetapi-bisa-menjerumuskan,sumber
5403631742b53eac2f8ef75a,https://id.wikipedia.org/wiki/Pendidikan_anak_usia_dini,PAUD
5403631742b53eac2f8ef75a,https://id.wikipedia.org/wiki/Upah_minimum_provinsi,UMP
5403631742b53eac2f8ef75a,http://wikidpr.org/news/asumsi-pokok-anggaran-belanja-pusat-rapbn-2016---rapat-badan-anggaran-dengan-semua-jajaran-kementerian-dan-kepolisian,sumber
5403631742b53eac2f8ef75a,http://fajar.co.id/headline/20http://wikidpr.org/17/megawati-dipastikan-kembali-pimpin-pdip.html,sumber
5a69922989716c7119000004,http://www.wikidpr.org/anggota/5403631742b53eac2f8ef781,Azhar Romli
5403631742b53eac2f8ef717,http://wikidpr.org/news/asumsi-pokok-anggaran-belanja-pusat-rapbn-2016---rapat-badan-anggaran-dengan-semua-jajaran-kementerian-dan-kepolisian,sumber
5732098fe593982a41000014,http://www.aktual.com/komisi-ii-pemerintah-mesti-bantu-mpr-pembentukan-empat-pilar/?utm_source=babe&utm_medium=pwa,sumber
5732098fe593982a41000014,http://wikidpr.org/rangkuman/permasalahan-ktp-elektronik-e-ktp-rapat-kerja-raker-komisi-2-dengan-mendagri,sumber
5403631742b53eac2f8ef7ff,http://www.wikidpr.org/rangkuman/kasus-penyelenggaraan-ibadah-umrah---rdp-komisi-8-dengan-dirjen-phu,sumber
5403631742b53eac2f8ef7ff,http://wikidpr.org/rangkuman/rka-kl-kemenpp-pa-rapat-dengar-pendapat-komisi-8-dengan-sesmenpp-pa,sumber
5403631742b53eac2f8ef7ff,http://wikidpr.org/rangkuman/rapbn-2017-hasil-pemeriksaan-bpk-dan-evaluasi-apbn-2016---rapat-kerja-komisi-8-dengan-menteri-sosial,sumber
5403631742b53eac2f8ef7ff,http://www.tnp2k.go.http://wikidpr.org/program/program-membangun-keluarga-produktif/kartu-indonesia-pintar/,KIP
5403631742b53eac2f8ef7ff,http://manfaat.co/kartu-indonesia-sehat-kis-apa-itu.html,KIS
5403631742b53eac2f8ef7ff,http://pkh.kemsos.go.id/,PKH
5403631742b53eac2f8ef7ff,http://kua-ci.blogspot.com/p/pedoman-kube.html,KUBE
5403631742b53eac2f8ef7ff,http://wikidpr.org/news/dirjen-bimas-kristen-katolik-hindu-dan-buddha---rapat-dengar-pendapat-komisi-8-dan-dirjen-dirjen-bimas-dari-kementerian-agama,sumber
5403631742b53eac2f8ef7ff,http://wikidpr.org/news/pengelolaan-haji---rapat-kerja-komisi-8-dan-menteri-agama-menteri-kesehatan-menteri-perhubungan,sumber
5403631742b53eac2f8ef756,http://wikidpr.org/anggota/5403631742b53eac2f8ef83f,Vivi Sumantri Jayabaya
5403631742b53eac2f8ef756,http://id.wikipedia.org/wiki/Ratu_Atut_Chosiyah,Ratu Atut Chosiyah
5403631742b53eac2f8ef756,http://www.radarbanten.com/read/berihttp://wikidpr.org/28216/Terpilih-Secara-Aklamasi-Mulyadi-Jayabaya-Pimpin-Kadin-Banten.html,Mulyadi Jayabaya
5403631742b53eac2f8ef756,http://www.gresnews.com/berita/politik/15591712-perang-dinasti-adu-korupsi-di-banten/,sumber
5403631742b53eac2f8ef756,http://wikidpr.org/news/rapat-dengar-pendapat-komisi-8-dengan-bnpb-15-april-2015,sumber
58749d210792e6ca13000052,http://wikidpr.org/anggota/5403631742b53eac2f8ef7ad,Andika Hazrumy
58749d210792e6ca13000052,http://wikidpr.org/anggota/5403631742b53eac2f8ef7ad,Andika Hazrumy
5403631742b53eac2f8ef6a4,https://id.wikipedia.org/wiki/Tanggung_jawab_sosial_perusahaan,CSR
5403631742b53eac2f8ef6a4,http://wikidpr.org/rangkuman/masukan-terhadap-ruu-csr---rapat-dengar-pendapat-umum-komisi-8-dengan-pakar,sumber
5403631742b53eac2f8ef6a4,https://www.kemenag.go.id/artikel/40757/pengumuman-seleksi-dewan-pengawas-badan-pengelola-keuangan-haji-bpkh?lang=id,BPKH
5403631742b53eac2f8ef6a4,http://wikidpr.org/rangkuman/pembahasan-bpkh-pengelolaan-dana-haji-dan-pendidikan-islam---raker-komisi-8-dengan-menteri-agama-ri-beserta-eselon-1-kemenag-ri,sumber
5403631742b53eac2f8ef6a4,http://www.wikidpr.org/rangkuman/kasus-penyelenggaraan-ibadah-umrah---rdp-komisi-8-dengan-dirjen-phu,sumber
5403631742b53eac2f8ef6a4,http://wikidpr.org/rangkuman/rapbn-2017-hasil-pemeriksaan-bpk-dan-evaluasi-apbn-2016---rapat-kerja-komisi-8-dengan-menteri-sosial,sumber
5403631742b53eac2f8ef6a4,http://wikidpr.org/rangkuman/rapbn-2017-evaluasi-apbn-2016-dan-tindak-lanjut-pemeriksaan-bpk-rapat-kerja-komisi-8-dengan-menteri-pemberdayaan-perempuan-dan-perlindungan-anak-menpp-pa-,sumber
5403631742b53eac2f8ef6a4,http://wikidpr.org/news/sesmen-pppa---rapat-dengar-pendapat-komisi-8-dan-sekretaris-menteri-negara-pemberdayaan-perempuan-dan-perlindungan-anak,sumber
5403631742b53eac2f8ef6a4,http://wikidpr.org/rangkuman/rapbn-2017-dan-evaluasi-apbn-2016-rapat-kerja-komisi-8-dengan-badan-nasional-penanggulangan-bencana-bnpb,sumber
5403631742b53eac2f8ef6a4,http://wikidpr.org/news/pengawasan-dana-bantuan-sosial---rapat-komisi-8-dengan-dirjen-bimas-islam-dan-dirjen-pendis-kementrian-agama,sumber
5403631742b53eac2f8ef6a4,http://pkh.kemsos.go.id/,PKH
5403631742b53eac2f8ef6a4,http://www.kemenpppa.go.id/,KemenPPPA
5403631742b53eac2f8ef6a4,http://wikidpr.org/news/rencana-strategis-kementerian-pemberdayaan-perempuan-dan-perlindungan-anak---rapat-komisi-8-dengan-menteri-pemberdayaan-perempuan-dan-perlindungan-anak,sumber
5403631742b53eac2f8ef6a4,http://www.wcdrr.org/preparatory/post2015,Sendai Framework
5403631742b53eac2f8ef6a4,http://wikidpr.org/news/rapat-dengar-pendapat-komisi-8-dengan-bnpb-15-april-2015,sumber
5403631742b53eac2f8ef6a4,http://wikidpr.org/news/dirjen-bimas-kristen-katolik-hindu-dan-buddha---rapat-dengar-pendapat-komisi-8-dan-dirjen-dirjen-bimas-dari-kementerian-agama,sumber
5403631742b53eac2f8ef83f,http://wikidpr.org/rangkuman/pengambilan-keputusan-tingkat-1-ruu-perlindungan-dan-pemberdayaan-nelayan-pembudidaya-ikan-serta-petambak-garam-rapat-pleno-komisi-4-dengan-menkp-kemenkumham-dan-kemenkeu,sumber
5403631742b53eac2f8ef800,http://www.dpr.go.id/akd/indhttp://wikidpr.org/Tentang-Komisi-II,Komisi 2 DPR-RI
5403631742b53eac2f8ef800,http://wikidpr.org/rangkuman/audiensi-komisi-3-dpr-ri-dengan-ikatan-notaris-yogyakarta,sumber
5403631742b53eac2f8ef800,http://wikidpr.org/news/tempo-desmond-mahesa-gerindra-to-provide-response-to-regional-election-postponement,baca disini
5403631742b53eac2f8ef800,http://wikidpr.org/rangkuman/evaluasi-kinerja-dan-hak-angket-terhadap-penyelidikan-kasus-e-ktp-rdp-lanjutan-komisi-3-dpr-ri-dengan-komisi-pemberantasan-korupsi-kpk,sumber
5403631742b53eac2f8ef800,http://news.okezone.com/read/20http://wikidpr.org/17/337/1543630/desmond-penetapan-ahok-tersangka-terkesan-hindari-demo-25-11?utm_source=babe&utm_medium=pwa,sumber
5403631742b53eac2f8ef800,http://kbr.id/berita/nasional/11-2016/teror_bom_gereja_samarinda__dpr__deradikalisasi__bnpt_gagal_/86712.html?utm_source=babe&utm_medium=pwa,sumber
5403631742b53eac2f8ef800,https://nasional.tempo.co/read/news/20http://wikidpr.org/28/173783883/desmond-badan-pom-terlalu-lembek-awasi-vaksin-palsu,sumber
5403631742b53eac2f8ef800,http://wikidpr.org/rangkuman/calon-kapolri-uji-kelayakan-dan-kepatutan-serta-rapat-pleno-komisi-3-terhadap-calon-kapolri-tito-karnavian,sumber
5403631742b53eac2f8ef800,https://id.wikipedia.org/wiki/Budi_Gunawan,Budi Gunawan
5403631742b53eac2f8ef800,http://wikidpr.org/news/fit-proper-calon-kapolri---komisi-3-uji-kelayakan-komjen-polisi-budi-gunawan,sumber
5403631742b53eac2f8ef800,https://id.wikipedia.org/wiki/Budi_Gunawan,Budi Gunawan
5403631742b53eac2f8ef800,http://wikidpr.org/news/tempo-desmond-junaidi-wakil-ketua-komisi-iii-polisi-jangan-sampai-kembali-era-soeharto,baca disini
5403631742b53eac2f8ef800,http://www.aktual.com/minta-dukungan-sampai-singapura-desmond-ini-kenakalan-yang-tidak-produktif/,sumber
5403631742b53eac2f8ef800,http://wikidpr.org/rangkuman/masalah-sengketa-di-kejagung-dan-ruu-kejaksaan---rdp-komisi-3-dengan-kkri,sumber
5403631742b53eac2f8ef800,http://www.hukumonline.com/pusatdata/detail/lt4d5b5fc6abcb2/nprt/572/uu-no-39-tahun-1999-hak-asasi-manusia,UU Nomor 39 tahun 1999
5403631742b53eac2f8ef800,http://wikidpr.org/rangkuman/evaluasi-kinerja---rapat-dengar-pendapat-komisi-3-dengan-komnas-ham,sumber
5403631742b53eac2f8ef800,http://wikidpr.org/rangkuman/laporan-masyarakat-atas-kematian-siyono-rdpu-komisi-3-dengan-pp-muhammadiyah-komnas-ham-dan-kontras,sumber
5403631742b53eac2f8ef800,http://www.antaranews.com/berita/527027/dpr-kritik-edaran-penanganan-ujaran-kebencian,sumber
5403631742b53eac2f8ef800,http://nasional.sindonews.com/read/10408http://wikidpr.org/pendapat-buwas-soal-pensiun-dini-brigjen-victor-simanjuntak-1441365371,Victor Simanjuntak
5403631742b53eac2f8ef800,http://chirpstory.chttp://wikidpr.org/289713,rapat sebelumnya
5403631742b53eac2f8ef800,http://nasional.tempo.co/read/news/20http://wikidpr.org/01/063696870/korupsi-crane-pelindo-bareskrim-periksa-r-j-lino-pekan-depan,penggerebekan di kantor Pelindo II
5403631742b53eac2f8ef800,http://www.sorotnews.com/berita/print/kapolres-garut-yang-merupakan.13237.html,Arif Budiman
5403631742b53eac2f8ef800,http://wikidpr.org/news/penyidikan-kasus-pelindo-ii-pansus-angket-pelindo-ii-rapat-dengan-kabareskrim,sumber
5403631742b53eac2f8ef800,http://nasional.kompas.com/read/20http://wikidpr.org/01/08411941/Tak.Mau.Ungkap.Nama.Capim.KPK.yang.Jadi.Tersangka.Polri.Dianggap.Menyandera.,"Tak Mau Ungkap Nama Capim yang Jadi Tersangka, Bareskrim Dianggap ""Menyandera"""
5403631742b53eac2f8ef800,http://nasional.kompas.com/read/20http://wikidpr.org/01/10161761/Pansel.Tunggu.Izin.Presiden.untuk.Umumkan.Capim.KPK.yang.Lolos.Seleksi,Pansel Tunggu Izin Presiden untuk Umumkan Capim KPK yang Lolos Seleksi
5403631742b53eac2f8ef800,http://nasional.kompas.com/tag/Jokowi,Joko Widodo
5403631742b53eac2f8ef800,http://nasional.kompas.com/read/20http://wikidpr.org/01/10591121/Pimpinan.Komisi.III.Bareskrim.Sebarkan.Isu.Tak.Jelas.Sama.Saja.dengan.LSM,sumber
5403631742b53eac2f8ef757,http://wikidpr.org/news/rapat-kerja-komisi-3-dengan-menteri-hukum-dan-ham-mengenai-perppu-kpk-20-april-2015,sumber
5403631742b53eac2f8ef757,http://wikidpr.org/rangkuman/rapbn-2017-rapat-dengar-pendapat-rdp-komisi-3-dengan-sekretaris-jenderal-kementerian-hukum-dan-hak-asasi-manusia-dan-asrena-polri-,sumber
5403631742b53eac2f8ef757,http://news.detik.com/berita/3229298/anggaran-yudikatif-macet-karena-nurhadi-tak-hadir-di-dpr-ma-akan-gelar-rapat,sumber
5403631742b53eac2f8ef757,http://wikidpr.org/news/hukum-kearifan-lokal---komisi-3-fit-proper-test-calon-hakim-agung-suhardjono,sumber
5403631742b53eac2f8ef757,http://wikidpr.org/news/permohonan-pelantikan-kapolri---rapat-dengar-pendapat-umum-komisi-3-dan-oc-kaligis-dan-indra-azwan,sumber
5403631742b53eac2f8ef757,http://wikidpr.org/news/kpk-komnasham-kejaksaan-agung---rapat-dengar-pendapat-komisi-3-dan-kpk-komnasham-dan-kejagung,sumber
5403631742b53eac2f8ef89f,http://www.jpnn.com/read/20http://wikidpr.org/28/284245/KPK-Periksa-Putri-Sulung-SDA,http://www.jpnn.com/read/2015/01/28/284245/KPK-Periksa-Putri-Sulung-SDA
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/ruu-pemilu---pansus-raker-lanjutan-dengan-mendagri-menkumham-dan-wamenkeu,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/revisi-uu-md3-rapat-internal-badan-legislasi-dengan-tim-ahli-badan-legislasi,sumber
5403631742b53eac2f8ef876,https://nasional.tempo.co/read/news/20http://wikidpr.org/16/078828249/pdip-usulkan-ruu-pertembakauan-dibahas-dalam-pansus,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/anggota/5403631742b53eac2f8ef742,Hendrawan Supratikno
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/revisi-uu-kpk---rapat-dengar-pendapat-baleg-dengan-pengusul-ruu-kpk,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/news/rapat-konsultasi-panitia-kerja-panja-komisi-2-dengan-kemendagri-kpu-dan-bawaslu-ri-tentang-persiapan-pilkada-serentak-tahun-2015-dan-dana-pilkada-serentak,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/news/pkpu-pilkada-serentak---rapat-dengar-pendapat-komisi-2-dan-kpu-bawaslu,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/news/perppu-pilkada---rapat-kerja-komisi-2-dan-mendagri-menkumham,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/perpanjangan-pembahasan-6-ruu-paripurna-dpr-ri-ke-90-penutupan-masa-sidang-ke-3-tahun-20162017,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/masukan-ruu-pemilu---rdp-pansus-dengan-dewan-pers-dan-kpi,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/ruu-pemilu---rdpu-pansus-dengan-bppt-rektor-itb-pt-inti-dan-kemkominfo,sumber]
5403631742b53eac2f8ef876,https://nasional.tempo.co/read/news/20http://wikidpr.org/30/078824414/pan-sayangkan-pencopotan-ade-komaruddin,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/calon-kapolri-uji-kelayakan-dan-kepatutan-serta-rapat-pleno-komisi-3-terhadap-calon-kapolri-tito-karnavian,sumber
5403631742b53eac2f8ef876,https://babe.news/id-id/read/7152674,sumber
5403631742b53eac2f8ef876,https://id.wikipedia.org/wiki/Kartu_Tanda_Penduduk_elektronik,e-KTP
5403631742b53eac2f8ef876,http://www.kemenkeu.go.id/,Kemenkeu
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/rapbn-p-2016-dan-evaluasi-apbn-2015-rapat-kerja-komisi-2-dengan-kemendagri-bawaslu-kpu-dan-ombudsman,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/pembukaan-masa-sidang-ke-5-tahun-20152016-rangkuman-rapat-paripurna-ke-63,sumber
5403631742b53eac2f8ef876,http://internasional.kompas.com/read/20http://wikidpr.org/16/13224561/Abu.Sayyaf.Akan.Penggal.Satu.Sandera.jika.Tebusan.Tak.Dibayar.pada.13.Juni,Abu Sayyaf
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/penutupan-masa-sidang-ke-4-tahun-20152016-rangkuman-rapat-paripurna-ke-62,sumber
5403631742b53eac2f8ef876,http://wikidpr.org/rangkuman/pembukaan-masa-sidang-ke-4-tahun-20152016-rapat-paripurna-ke-60,sumber
5403631742b53eac2f8ef876,file:http://wikidpr.org/Users/lenovo2/Downloads/lipsus.kompas.com/topikpilihanlist/3406/1/Pilkada.Serentak.2015,Pilkada Serentak
